classe,decil,despesa_rs_bi,beneficio_rs_bi,share_beneficio,indice_pro_rico,formula,fonte
educacao_60,1,0.921259909469607,0.5527559456817642,0.00907280963975063,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,2,1.866192140414147,1.119715284248488,0.018378750521038406,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,3,2.389706755854424,1.4338240535126543,0.023534460001820478,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,4,3.04872937319218,1.829237623915308,0.030024687888582702,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,5,4.452204779227736,2.671322867536641,0.04384648243553449,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,6,5.436969208353769,3.262181525012261,0.05354470127000225,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,7,9.072450545827625,5.443470327496575,0.08934787666570146,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,8,11.187863666054602,6.712718199632761,0.1101810208761122,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,9,20.117611483572908,12.070566890143743,0.19812352357979146,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
educacao_60,10,43.04776368574522,25.828658211447127,0.4239456871216659,14.361784450761343,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
