ano,serie,x,y,formula,fonte
2024,lorenz,0.009025270758122744,7.0337763655151434e-06,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.0092057761732852,7.621390517241956e-06,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.009386281588447653,8.210253140757897e-06,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.009566787003610109,8.81251950013394e-06,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.009747292418772563,9.417417228337e-06,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.009927797833935019,1.002553321690183e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.010108303249097473,1.0646020084458401e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.010288808664259928,1.1270772154641937e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.010469314079422382,1.1910444416178574e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.010649819494584838,1.2552708968595112e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.010830324909747292,1.3195690937223732e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.011010830324909748,1.3845284085496635e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.011191335740072202,1.449712114583441e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.011371841155234657,1.5160907245586949e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.011552346570397111,1.582909918523638e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.011732851985559567,1.6502725704381224e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.011913357400722021,1.7182266862238697e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.012093862815884477,1.7862427127461634e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.01227436823104693,1.8549535032731174e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.012454873646209386,1.924304493144381e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.01263537906137184,1.9938880220824544e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.012815884476534296,2.0661545879724443e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
2024,lorenz,0.012996389891696752,2.1384778927301935e-05,cumsum(ISS asc)/total vs rank/n,"SICONFI DCA 'DCA-Anexo I-C', conta RO1.1.1.4.51.1.0; declarantes, ex-DF (nao e municipio); ISS liquido = bruta - deducoes_outras"
