uf,ano,icms_liq,fecp_liq,iss_mun,iss_mun_origem,formula,fonte
RS,2021,47236775080.92,323303565.47,3389663402.730498,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
RS,2022,43020537284.55,361698485.32,4237384400.1022053,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
RS,2023,44470419416.48,395349198.87,5025997581.66318,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
RS,2024,50179621783.47,431293336.08,5534262153.64,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
RS,2025,53242970947.51,453427907.51,6149528475.34,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2019,23744802845.5,0.0,2183056248.600244,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2020,23938422018.35,0.0,2253886307.156577,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2021,29050783065.86,0.0,2946076606.0915008,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2022,34592343274.24,0.0,3716683882.42964,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2023,36258395879.9,0.0,4387754192.900776,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2024,42724622758.0,0.0,5017645190.920001,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SC,2025,45161068246.31,0.0,5713373174.789999,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2019,3417325233.61,101552163.24,434853045.44377273,retropolado_indice_nacional,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2020,3397604245.66,100695199.06,427956015.6083239,retropolado_indice_nacional,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2021,4140053113.18,106199352.91,516448681.6649427,retropolado_indice_nacional,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2022,4471823565.75,91700371.79,641708685.6475005,retropolado_indice_nacional,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2023,4894573207.1,132358966.84,728424400.4900362,retropolado_indice_nacional,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2024,5381966381.21,226912651.56,817388765.7300001,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SE,2025,5843209096.55,252579860.14,882588618.5799998,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2019,148368899499.47,696223216.73,34020053964.946453,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2020,148634090672.31,705208586.09,32782780586.15562,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2021,187590684882.66,770071552.27,39630480208.13782,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2022,203110603677.82,867080164.0,49440333261.57378,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2023,195782456800.39,908479965.39,54636721150.74198,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2024,222848196633.32,995903574.71,61625375645.49999,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
SP,2025,237071553843.02,989671514.0,68456824076.49001,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2019,2949245488.81,65911127.69,266094035.65135857,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2020,3219358750.59,67441624.63,278087378.1842843,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2021,4115157646.49,79871690.38,362998779.8929401,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2022,4438280088.07,66155498.51,460656087.8003691,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2023,4987737198.49,37736143.49,536984714.7227364,amostra_razao_2024,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2024,5904978019.4800005,42200579.9,655502063.52,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
TO,2025,6359077532.54,41831614.17,658136827.08,universo_dca,"icms_liq/fecp_liq = DCA[conta por geração do ementário, Brutas − Outras Deduções]; iss_mun: universo 2024-25, estimador de razão 2019-23 (origem na coluna)","SICONFI DCA Anexo I-C estadual (data/raw/siconfi_estadual/dca_{UF}_{ano}.parquet; apidatalake.tesouro.gov.br) | SICONFI DCA Anexo I-C municipal (subamostra fixada dca_mun_*, 2.844 entes, 2019-2023; universo 2024-2025 em data/raw/siconfi_municipal/) | LC 227 art. 115"
