ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2023;JUN;REGIÃO NORDESTE;SERGIPE;LGN;0
2023;ABR;REGIÃO NORDESTE;SERGIPE;LGN;0
2023;MAR;REGIÃO NORDESTE;SERGIPE;LGN;0
2023;FEV;REGIÃO NORDESTE;SERGIPE;LGN;0
2023;JAN;REGIÃO NORDESTE;SERGIPE;LGN;0
2023;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;7275,58
2023;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;8111,13
2023;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;9738,78
2023;SET;REGIÃO NORDESTE;ALAGOAS;LGN;9675,844
2023;MAI;REGIÃO NORDESTE;SERGIPE;LGN;0
2023;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;11146,3281
2023;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;10293,0235
2023;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2290,147
2023;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;266,679
2023;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;1884,219
2023;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2498,407
2023;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2023;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2023;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2023;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;9256,959
2023;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;11073,721
2023;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;10409,3362
2024;OUT;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;NOV;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;AGO;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;JUL;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;JUN;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;MAI;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;SET;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;ABR;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;11622,869
2024;FEV;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;JAN;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;11523,947
2024;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;11541,8387
2024;SET;REGIÃO NORDESTE;ALAGOAS;LGN;9446,266
2024;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;191,538
2024;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;7096,62
2024;MAR;REGIÃO NORDESTE;SERGIPE;LGN;0
2024;JAN;REGIÃO NORDESTE;BAHIA;LGN;2575,774
2024;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;39629,424
2024;MAR;REGIÃO NORDESTE;BAHIA;LGN;2140,989
2024;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;3713,51
2024;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;40343,531
2024;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;29878,046
2024;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;30283,562
2024;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;32276,879
2024;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;29695,04
2024;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;35141,066
2024;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;35243,186
2024;FEV;REGIÃO NORDESTE;BAHIA;LGN;2197,263
2024;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;36503,237
2024;NOV;REGIÃO NORDESTE;BAHIA;LGN;3047,613
2024;OUT;REGIÃO NORDESTE;BAHIA;LGN;2785,846
2024;SET;REGIÃO NORDESTE;BAHIA;LGN;2321,314
2024;AGO;REGIÃO NORDESTE;BAHIA;LGN;2454,496
2024;JUL;REGIÃO NORDESTE;BAHIA;LGN;2377,498
2024;JUN;REGIÃO NORDESTE;BAHIA;LGN;2312,426
2024;MAI;REGIÃO NORDESTE;BAHIA;LGN;2666,345
2024;ABR;REGIÃO NORDESTE;BAHIA;LGN;2162,958
2024;DEZ;REGIÃO NORDESTE;BAHIA;LGN;2827,007
2024;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;10095,03
2024;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;19811,506
2024;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;10109,922
2024;ABR;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;MAR;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;FEV;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;JAN;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;DEZ;REGIÃO NORTE;AMAZONAS;LGN;71982,155
2024;NOV;REGIÃO NORTE;AMAZONAS;LGN;71448,771
2024;OUT;REGIÃO NORTE;AMAZONAS;LGN;59321,135
2024;SET;REGIÃO NORTE;AMAZONAS;LGN;60153,68
2024;AGO;REGIÃO NORTE;AMAZONAS;LGN;40965,303
2024;JUL;REGIÃO NORTE;AMAZONAS;LGN;56084,07
2024;JUN;REGIÃO NORTE;AMAZONAS;LGN;63949,405
2024;MAI;REGIÃO NORTE;AMAZONAS;LGN;69640,689
2024;ABR;REGIÃO NORTE;AMAZONAS;LGN;65457,895
2024;MAR;REGIÃO NORTE;AMAZONAS;LGN;67130,018
2024;FEV;REGIÃO NORTE;AMAZONAS;LGN;60407,06
2024;JAN;REGIÃO NORTE;AMAZONAS;LGN;68116,28
2024;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;29154,16
2024;MAI;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;JUN;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;JUL;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;AGO;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;10568,211
2024;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;10568,211
2024;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4113,332
2024;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;3276,708
2024;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4077,284
2024;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;3722,846
2024;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;3231,965
2024;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2994,692
2024;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;8171
2024;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2770,357
2024;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2568,993
2024;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2807,513
2024;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;2774,208
2024;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;3012,892
2024;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;NOV;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;OUT;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;SET;REGIÃO NORDESTE;CEARÁ;LGN;0
2024;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;3126,274
2024;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;16540,938
2024;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;68647,694
2024;SET;REGIÃO SUL;PARANÁ;LGN;0
2024;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;193248,778
2024;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;186859,09
2024;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;177369,043
2024;FEV;REGIÃO SUL;PARANÁ;LGN;0
2024;MAR;REGIÃO SUL;PARANÁ;LGN;0
2024;ABR;REGIÃO SUL;PARANÁ;LGN;0
2024;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;186595,657
2024;MAI;REGIÃO SUL;PARANÁ;LGN;0
2024;JUL;REGIÃO SUL;PARANÁ;LGN;0
2024;AGO;REGIÃO SUL;PARANÁ;LGN;0
2024;OUT;REGIÃO SUL;PARANÁ;LGN;0
2024;NOV;REGIÃO SUL;PARANÁ;LGN;0
2024;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2024;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;107085,32
2024;JUN;REGIÃO SUL;PARANÁ;LGN;0
2024;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;230218,667
2024;JAN;REGIÃO SUL;PARANÁ;LGN;0
2024;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;183827,304
2024;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;82570,011
2024;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;88698,268
2024;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;91050,506
2024;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;182055,776
2024;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;103033,745
2024;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;59883,207
2024;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;48306,094
2024;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;47503,056
2024;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;95189,412
2024;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;43862,535
2024;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;174322,786
2024;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;177414,642
2024;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;176332,1
2024;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;163058,339
2024;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;41941,721
2024;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;184785,797
2025;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;54505,23
2025;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;53260,321
2025;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;46198,723
2025;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;59167,375
2025;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;57962,64
2025;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;47935,51
2025;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;50965,38
2025;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;51859,124
2025;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;91373,96
2025;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;79022,419
2025;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;52295,157
2025;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;48797,755
2025;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;46570,331
2025;AGO;REGIÃO NORDESTE;BAHIA;LGN;3105,473
2025;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;38578,378
2025;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;25445,015
2025;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;22548,896
2025;DEZ;REGIÃO NORDESTE;BAHIA;LGN;3153,073
2025;NOV;REGIÃO NORDESTE;BAHIA;LGN;3302,182
2025;OUT;REGIÃO NORDESTE;BAHIA;LGN;2895,327
2025;SET;REGIÃO NORDESTE;BAHIA;LGN;3124,75
2025;JUL;REGIÃO NORDESTE;BAHIA;LGN;2968,475
2025;JUN;REGIÃO NORDESTE;BAHIA;LGN;2496,995
2025;MAI;REGIÃO NORDESTE;BAHIA;LGN;2866,478
2025;ABR;REGIÃO NORDESTE;BAHIA;LGN;3132,781
2025;MAR;REGIÃO NORDESTE;BAHIA;LGN;3107,48
2025;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;91457,16
2025;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;39684,644
2025;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;64580,03
2025;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;273452,082
2025;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;91083,074
2025;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2025;NOV;REGIÃO SUL;PARANÁ;LGN;0
2025;OUT;REGIÃO SUL;PARANÁ;LGN;0
2025;SET;REGIÃO SUL;PARANÁ;LGN;0
2025;AGO;REGIÃO SUL;PARANÁ;LGN;0
2025;JUL;REGIÃO SUL;PARANÁ;LGN;0
2025;JUN;REGIÃO SUL;PARANÁ;LGN;0
2025;MAI;REGIÃO SUL;PARANÁ;LGN;0
2025;ABR;REGIÃO SUL;PARANÁ;LGN;0
2025;MAR;REGIÃO SUL;PARANÁ;LGN;0
2025;FEV;REGIÃO SUL;PARANÁ;LGN;0
2025;JAN;REGIÃO SUL;PARANÁ;LGN;0
2025;FEV;REGIÃO NORDESTE;BAHIA;LGN;2731,508
2025;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;222525,655
2025;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;231825,197
2025;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;226816,082
2025;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;222393,085
2025;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;147001,969
2025;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;109638,464
2025;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;166548,947
2025;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;154090,72
2025;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;187111,837
2025;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;154848,822
2025;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;173720,109
2025;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;84994,21
2025;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;87317,65
2025;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;104332,781
2025;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;107409,271
2025;JAN;REGIÃO NORDESTE;BAHIA;LGN;2558,785
2025;JUL;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;NOV;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4538,368
2025;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4339,56
2025;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4553,716
2025;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;NOV;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;OUT;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;SET;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;AGO;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;JUL;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;MAI;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;ABR;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;MAR;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;FEV;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;JAN;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;DEZ;REGIÃO NORTE;AMAZONAS;LGN;68730,038
2025;NOV;REGIÃO NORTE;AMAZONAS;LGN;64659,388
2025;OUT;REGIÃO NORTE;AMAZONAS;LGN;67560,81
2025;SET;REGIÃO NORTE;AMAZONAS;LGN;71204,078
2025;AGO;REGIÃO NORTE;AMAZONAS;LGN;72308,389
2025;JUL;REGIÃO NORTE;AMAZONAS;LGN;74512,16
2025;JUN;REGIÃO NORTE;AMAZONAS;LGN;68731,32
2025;MAI;REGIÃO NORTE;AMAZONAS;LGN;66991,389
2025;ABR;REGIÃO NORTE;AMAZONAS;LGN;70734,655
2025;MAR;REGIÃO NORTE;AMAZONAS;LGN;71834,996
2025;FEV;REGIÃO NORTE;AMAZONAS;LGN;63992,939
2025;JAN;REGIÃO NORTE;AMAZONAS;LGN;69202,92
2025;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4088,686
2025;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;5144,972
2025;JUN;REGIÃO NORDESTE;CEARÁ;LGN;0
2025;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4491,724
2025;OUT;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;SET;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4662,051
2025;JUN;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;MAI;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;ABR;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;MAR;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;FEV;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;JAN;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;9617,953
2025;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;9047,333
2025;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;9199,18053
2025;SET;REGIÃO NORDESTE;ALAGOAS;LGN;9319,815
2025;AGO;REGIÃO NORDESTE;SERGIPE;LGN;0
2025;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;10015,77704
2025;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;8763,292
2025;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4494,516
2025;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4855,491
2025;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4732,073
2025;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4787,107
2025;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4761,886
2025;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;9466,456
2025;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;10051,431
2025;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;9849,23
2025;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;10621,026
2025;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;9958,835
2025;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;10854,323
2026;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;7201,424
2026;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;1741,87
2026;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;8640,11207
2026;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;9142,368
2026;JAN;REGIÃO NORDESTE;SERGIPE;LGN;0
2026;FEV;REGIÃO NORDESTE;SERGIPE;LGN;0
2026;MAR;REGIÃO NORDESTE;SERGIPE;LGN;0
2026;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;5675,167
2026;ABR;REGIÃO NORDESTE;SERGIPE;LGN;0
2026;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;9059,234
2026;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;5961,014
2026;MAR;REGIÃO NORDESTE;CEARÁ;LGN;0
2026;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4237,363
2026;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;4670,522
2026;MAI;REGIÃO NORDESTE;CEARÁ;LGN;0
2026;ABR;REGIÃO NORDESTE;CEARÁ;LGN;0
2026;FEV;REGIÃO NORDESTE;CEARÁ;LGN;0
2026;JAN;REGIÃO NORDESTE;CEARÁ;LGN;0
2026;MAI;REGIÃO NORTE;AMAZONAS;LGN;61367,431
2026;ABR;REGIÃO NORTE;AMAZONAS;LGN;66645,034
2026;MAR;REGIÃO NORTE;AMAZONAS;LGN;66061,822
2026;MAI;REGIÃO NORDESTE;SERGIPE;LGN;0
2026;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;5038,051
2026;JAN;REGIÃO NORDESTE;BAHIA;LGN;2641,134
2026;JAN;REGIÃO NORTE;AMAZONAS;LGN;69001,79
2026;MAR;REGIÃO NORDESTE;BAHIA;LGN;2468,564
2026;MAI;REGIÃO SUL;PARANÁ;LGN;0
2026;ABR;REGIÃO SUL;PARANÁ;LGN;0
2026;MAR;REGIÃO SUL;PARANÁ;LGN;0
2026;FEV;REGIÃO SUL;PARANÁ;LGN;0
2026;JAN;REGIÃO SUL;PARANÁ;LGN;0
2026;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;163200,383
2026;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;218886,648
2026;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;234371,983
2026;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;213191,449
2026;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;247591,867
2026;FEV;REGIÃO NORDESTE;BAHIA;LGN;2295,987
2026;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;79330,956
2026;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;153584,643
2026;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;99558,795
2026;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;105898,36
2026;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;69669,852
2026;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;73295,195
2026;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;69642,384
2026;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;60792,615
2026;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;35227,312
2026;MAI;REGIÃO NORDESTE;BAHIA;LGN;2079,061
2026;ABR;REGIÃO NORDESTE;BAHIA;LGN;1970,933
2026;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;115087,078
2026;FEV;REGIÃO NORTE;AMAZONAS;LGN;60992,921
