cod_ibge,uf,ano
4116109,PR,2020
4116109,PR,2021
4116109,PR,2022
4116109,PR,2023
4116208,PR,2019
4116208,PR,2020
4116208,PR,2021
4116208,PR,2022
4116208,PR,2023
4116307,PR,2019
4116307,PR,2020
4116307,PR,2021
4116307,PR,2022
4116307,PR,2023
4116406,PR,2019
4116406,PR,2020
4116406,PR,2021
4116406,PR,2022
4116406,PR,2023
4116505,PR,2019
4116505,PR,2020
4116505,PR,2021
4116505,PR,2022
4116505,PR,2023
4116604,PR,2019
4116604,PR,2020
4116604,PR,2021
4116604,PR,2022
4116604,PR,2023
4116703,PR,2019
4116703,PR,2020
4116703,PR,2021
4116703,PR,2022
4116703,PR,2023
4116802,PR,2019
4116802,PR,2020
4116802,PR,2021
4116802,PR,2022
4116802,PR,2023
4116901,PR,2019
4116901,PR,2020
4116901,PR,2021
4116901,PR,2022
4116901,PR,2023
4116950,PR,2019
4116950,PR,2020
4116950,PR,2021
4116950,PR,2022
4116950,PR,2023
4117008,PR,2019
4117008,PR,2020
4117008,PR,2021
4117008,PR,2022
4117008,PR,2023
4117057,PR,2019
4117057,PR,2020
4117057,PR,2021
4117057,PR,2022
4117057,PR,2023
4117107,PR,2019
4117107,PR,2020
4117107,PR,2021
4117107,PR,2022
4117107,PR,2023
4117206,PR,2019
4117206,PR,2020
4117206,PR,2021
4117206,PR,2022
4117206,PR,2023
4117214,PR,2019
4117214,PR,2020
4117214,PR,2021
4117214,PR,2022
4117214,PR,2023
4117222,PR,2019
4117222,PR,2020
4117222,PR,2021
4117222,PR,2022
4117222,PR,2023
4117255,PR,2019
4117255,PR,2020
4117255,PR,2021
4117255,PR,2022
4117255,PR,2023
4117271,PR,2019
4117271,PR,2020
4117271,PR,2021
4117271,PR,2022
4117271,PR,2023
4117297,PR,2019
4117297,PR,2020
4117297,PR,2021
4117297,PR,2022
4117297,PR,2023
4117305,PR,2019
4117305,PR,2020
4117305,PR,2021
4117305,PR,2022
4117305,PR,2023
4117404,PR,2019
4117404,PR,2020
4117404,PR,2021
4117404,PR,2022
4117404,PR,2023
4117453,PR,2019
4117453,PR,2020
4117453,PR,2021
4117453,PR,2022
4117453,PR,2023
4117503,PR,2019
4117503,PR,2020
4117503,PR,2021
4117503,PR,2022
4117503,PR,2023
4117602,PR,2019
4117602,PR,2020
4117602,PR,2021
4117602,PR,2022
4117602,PR,2023
4117701,PR,2019
4117701,PR,2020
4117701,PR,2021
4117701,PR,2022
4117701,PR,2023
4117800,PR,2019
4117800,PR,2020
4117800,PR,2021
4117800,PR,2022
4117800,PR,2023
4117909,PR,2019
4117909,PR,2020
4117909,PR,2021
4117909,PR,2022
4117909,PR,2023
4118006,PR,2019
4118006,PR,2020
4118006,PR,2021
4118006,PR,2022
4118006,PR,2023
4118105,PR,2019
4118105,PR,2020
4118105,PR,2021
4118105,PR,2022
4118105,PR,2023
4118204,PR,2019
4118204,PR,2020
4118204,PR,2021
4118204,PR,2022
4118204,PR,2023
4118303,PR,2019
4118303,PR,2020
4118303,PR,2021
4118303,PR,2022
4118303,PR,2023
4118402,PR,2019
4118402,PR,2020
4118402,PR,2021
4118402,PR,2022
4118402,PR,2023
4118451,PR,2019
4118451,PR,2020
4118451,PR,2021
4118451,PR,2022
4118451,PR,2023
4118501,PR,2019
4118501,PR,2020
4118501,PR,2021
4118501,PR,2022
4118501,PR,2023
4118600,PR,2019
4118600,PR,2020
4118600,PR,2021
4118600,PR,2022
4118600,PR,2023
4118709,PR,2019
4118709,PR,2020
4118709,PR,2021
4118709,PR,2022
4118709,PR,2023
4118808,PR,2019
4118808,PR,2020
4118808,PR,2021
4118808,PR,2022
4118808,PR,2023
4118857,PR,2019
4118857,PR,2020
4118857,PR,2021
4118857,PR,2022
4118857,PR,2023
4118907,PR,2019
4118907,PR,2020
4118907,PR,2021
4118907,PR,2022
4118907,PR,2023
4119004,PR,2019
4119004,PR,2020
4119004,PR,2021
4119004,PR,2022
4119004,PR,2023
4119103,PR,2019
4119103,PR,2020
4119103,PR,2021
4119103,PR,2022
4119103,PR,2023
4119152,PR,2019
4119152,PR,2020
4119152,PR,2021
4119152,PR,2022
4119152,PR,2023
4119202,PR,2019
4119202,PR,2020
4119202,PR,2021
4119202,PR,2022
4119202,PR,2023
4119251,PR,2019
4119251,PR,2020
4119251,PR,2021
4119251,PR,2022
4119251,PR,2023
4119301,PR,2019
4119301,PR,2020
4119301,PR,2021
4119301,PR,2022
4119301,PR,2023
4119400,PR,2019
4119400,PR,2020
4119400,PR,2021
4119400,PR,2022
4119400,PR,2023
4119509,PR,2019
4119509,PR,2020
4119509,PR,2021
4119509,PR,2022
4119509,PR,2023
4119608,PR,2019
4119608,PR,2020
4119608,PR,2021
4119608,PR,2022
4119608,PR,2023
4119657,PR,2019
4119657,PR,2020
4119657,PR,2021
4119657,PR,2022
4119657,PR,2023
4119707,PR,2019
4119707,PR,2020
4119707,PR,2021
4119707,PR,2022
4119707,PR,2023
4119806,PR,2019
4119806,PR,2020
4119806,PR,2021
4119806,PR,2022
4119806,PR,2023
4119905,PR,2019
4119905,PR,2020
4119905,PR,2021
4119905,PR,2022
4119905,PR,2023
4119954,PR,2019
4119954,PR,2020
4119954,PR,2021
4119954,PR,2022
4119954,PR,2023
4120002,PR,2019
4120002,PR,2020
4120002,PR,2021
4120002,PR,2022
4120002,PR,2023
4120101,PR,2019
4120101,PR,2020
4120101,PR,2021
4120101,PR,2022
4120101,PR,2023
4120150,PR,2019
4120150,PR,2020
4120150,PR,2021
4120150,PR,2022
4120150,PR,2023
4120200,PR,2019
4120200,PR,2020
4120200,PR,2021
4120200,PR,2022
4120200,PR,2023
4120309,PR,2019
4120309,PR,2020
4120309,PR,2021
4120309,PR,2022
4120309,PR,2023
4120333,PR,2019
4120333,PR,2020
4120333,PR,2021
4120333,PR,2022
4120333,PR,2023
4120358,PR,2019
4120358,PR,2020
4120358,PR,2021
4120358,PR,2022
4120358,PR,2023
4120408,PR,2019
4120408,PR,2020
4120408,PR,2021
4120408,PR,2022
4120408,PR,2023
4120507,PR,2019
4120507,PR,2020
4120507,PR,2021
4120507,PR,2022
4120507,PR,2023
4120606,PR,2019
4120606,PR,2020
4120606,PR,2021
4120606,PR,2022
4120606,PR,2023
4120655,PR,2019
4120655,PR,2020
4120655,PR,2021
4120655,PR,2022
4120655,PR,2023
4120705,PR,2019
4120705,PR,2020
4120705,PR,2021
4120705,PR,2022
4120705,PR,2023
4120804,PR,2019
4120804,PR,2020
4120804,PR,2021
4120804,PR,2022
4120804,PR,2023
4120853,PR,2019
4120853,PR,2020
4120853,PR,2021
4120853,PR,2022
4120853,PR,2023
4120903,PR,2019
4120903,PR,2020
4120903,PR,2021
4120903,PR,2022
4120903,PR,2023
4121000,PR,2019
4121000,PR,2020
4121000,PR,2021
4121000,PR,2022
4121000,PR,2023
4121109,PR,2019
4121109,PR,2020
4121109,PR,2021
4121109,PR,2022
4121109,PR,2023
4121208,PR,2019
4121208,PR,2020
4121208,PR,2021
4121208,PR,2022
4121208,PR,2023
4121257,PR,2019
4121257,PR,2020
4121257,PR,2021
4121257,PR,2022
4121257,PR,2023
4121307,PR,2019
4121307,PR,2020
4121307,PR,2021
4121307,PR,2022
4121307,PR,2023
4121356,PR,2019
4121356,PR,2020
4121356,PR,2021
4121356,PR,2022
4121356,PR,2023
4121406,PR,2019
4121406,PR,2020
4121406,PR,2021
4121406,PR,2022
4121406,PR,2023
4121505,PR,2019
4121505,PR,2020
4121505,PR,2021
4121505,PR,2022
4121505,PR,2023
4121604,PR,2019
4121604,PR,2020
4121604,PR,2021
4121604,PR,2022
4121604,PR,2023
4121703,PR,2019
4121703,PR,2020
4121703,PR,2021
4121703,PR,2022
4121703,PR,2023
4121752,PR,2019
4121752,PR,2020
4121752,PR,2021
4121752,PR,2022
4121752,PR,2023
4121802,PR,2019
4121802,PR,2020
4121802,PR,2021
4121802,PR,2022
4121802,PR,2023
4121901,PR,2019
4121901,PR,2020
4121901,PR,2021
4121901,PR,2022
4121901,PR,2023
4122008,PR,2019
4122008,PR,2020
4122008,PR,2021
4122008,PR,2022
4122008,PR,2023
4122107,PR,2019
4122107,PR,2020
4122107,PR,2021
4122107,PR,2022
4122107,PR,2023
4122156,PR,2019
4122156,PR,2020
4122156,PR,2021
4122156,PR,2022
4122156,PR,2023
4122172,PR,2019
4122172,PR,2020
4122172,PR,2021
4122172,PR,2022
4122172,PR,2023
4122206,PR,2019
4122206,PR,2020
4122206,PR,2021
4122206,PR,2022
4122206,PR,2023
4122305,PR,2019
4122305,PR,2020
4122305,PR,2021
4122305,PR,2022
4122305,PR,2023
4122404,PR,2019
4122404,PR,2020
4122404,PR,2021
4122404,PR,2022
4122404,PR,2023
4122503,PR,2019
4122503,PR,2020
4122503,PR,2021
4122503,PR,2022
4122503,PR,2023
4122602,PR,2019
4122602,PR,2020
4122602,PR,2021
4122602,PR,2022
4122602,PR,2023
4122651,PR,2019
4122651,PR,2020
4122651,PR,2021
4122651,PR,2022
4122651,PR,2023
4122701,PR,2019
4122701,PR,2020
4122701,PR,2021
4122701,PR,2022
4122701,PR,2023
4122800,PR,2019
4122800,PR,2020
4122800,PR,2021
4122800,PR,2022
4122800,PR,2023
4122909,PR,2019
4122909,PR,2020
4122909,PR,2021
4122909,PR,2022
4122909,PR,2023
4123006,PR,2019
4123006,PR,2020
4123006,PR,2021
4123006,PR,2022
4123006,PR,2023
4123105,PR,2019
4123105,PR,2020
4123105,PR,2021
4123105,PR,2022
4123105,PR,2023
4123204,PR,2019
4123204,PR,2020
4123204,PR,2021
4123204,PR,2022
4123204,PR,2023
4123303,PR,2019
4123303,PR,2020
4123303,PR,2021
4123303,PR,2022
4123303,PR,2023
4123402,PR,2019
4123402,PR,2020
4123402,PR,2021
4123402,PR,2022
4123402,PR,2023
4123501,PR,2019
4123501,PR,2020
4123501,PR,2021
4123501,PR,2022
4123501,PR,2023
4123600,PR,2019
4123600,PR,2020
4123600,PR,2021
4123709,PR,2019
4123709,PR,2020
4123709,PR,2021
4123709,PR,2022
4123709,PR,2023
4123808,PR,2019
4123808,PR,2020
4123808,PR,2021
4123808,PR,2022
4123808,PR,2023
4123824,PR,2019
4123824,PR,2020
4123824,PR,2021
4123824,PR,2022
4123824,PR,2023
4123857,PR,2019
4123857,PR,2020
4123857,PR,2021
4123857,PR,2022
4123857,PR,2023
4123907,PR,2019
4123907,PR,2020
4123907,PR,2021
4123907,PR,2022
4123907,PR,2023
4123956,PR,2019
4123956,PR,2020
4123956,PR,2021
4123956,PR,2022
4123956,PR,2023
4124004,PR,2019
4124004,PR,2020
4124004,PR,2021
4124004,PR,2022
4124004,PR,2023
4124020,PR,2019
4124020,PR,2020
4124020,PR,2021
4124020,PR,2022
4124020,PR,2023
4124053,PR,2019
4124053,PR,2020
4124053,PR,2021
4124053,PR,2022
4124053,PR,2023
4124103,PR,2019
4124103,PR,2020
4124103,PR,2021
4124103,PR,2022
4124103,PR,2023
4124202,PR,2019
4124202,PR,2020
4124202,PR,2021
4124202,PR,2022
4124202,PR,2023
4124301,PR,2019
4124301,PR,2020
4124301,PR,2021
4124301,PR,2022
4124301,PR,2023
4124400,PR,2019
4124400,PR,2020
4124400,PR,2021
4124400,PR,2022
4124400,PR,2023
4124509,PR,2019
4124509,PR,2020
4124509,PR,2021
4124509,PR,2022
4124509,PR,2023
4124608,PR,2019
4124608,PR,2020
4124608,PR,2021
4124608,PR,2022
4124608,PR,2023
4124707,PR,2019
4124707,PR,2020
4124707,PR,2021
4124707,PR,2022
4124707,PR,2023
4124806,PR,2019
4124806,PR,2020
4124806,PR,2021
4124806,PR,2022
4124806,PR,2023
4124905,PR,2019
4124905,PR,2020
4124905,PR,2021
4124905,PR,2022
4124905,PR,2023
4125001,PR,2019
4125001,PR,2020
4125001,PR,2021
4125001,PR,2022
4125001,PR,2023
4125100,PR,2019
4125100,PR,2020
4125100,PR,2021
4125100,PR,2022
4125100,PR,2023
4125209,PR,2019
4125209,PR,2020
4125209,PR,2021
4125209,PR,2022
4125209,PR,2023
4125308,PR,2019
4125308,PR,2020
4125308,PR,2021
4125308,PR,2022
4125308,PR,2023
4125357,PR,2019
4125357,PR,2020
4125357,PR,2021
4125357,PR,2022
4125357,PR,2023
4125407,PR,2019
4125407,PR,2020
4125407,PR,2021
4125407,PR,2022
4125407,PR,2023
4125456,PR,2019
4125456,PR,2020
4125456,PR,2021
4125456,PR,2022
4125456,PR,2023
4125506,PR,2019
4125506,PR,2020
4125506,PR,2021
4125506,PR,2022
4125506,PR,2023
4125555,PR,2019
4125555,PR,2020
4125555,PR,2021
4125555,PR,2022
4125555,PR,2023
4125605,PR,2019
4125605,PR,2020
4125605,PR,2021
4125605,PR,2022
4125605,PR,2023
4125704,PR,2019
4125704,PR,2020
4125704,PR,2021
4125704,PR,2022
4125704,PR,2023
4125753,PR,2019
4125753,PR,2020
4125753,PR,2021
4125753,PR,2022
4125753,PR,2023
4125803,PR,2019
4125803,PR,2020
4125803,PR,2021
4125803,PR,2022
4125803,PR,2023
4125902,PR,2019
4125902,PR,2020
4125902,PR,2021
4125902,PR,2022
4125902,PR,2023
4126009,PR,2019
4126009,PR,2020
4126009,PR,2021
4126009,PR,2022
4126009,PR,2023
4126108,PR,2019
4126108,PR,2020
4126108,PR,2021
4126108,PR,2022
4126108,PR,2023
4126207,PR,2019
4126207,PR,2020
4126207,PR,2021
4126207,PR,2022
4126207,PR,2023
4126256,PR,2019
4126256,PR,2020
4126256,PR,2021
4126256,PR,2022
4126256,PR,2023
4126272,PR,2019
4126272,PR,2020
4126272,PR,2021
4126272,PR,2022
4126272,PR,2023
4126306,PR,2019
4126306,PR,2020
4126306,PR,2021
4126306,PR,2022
4126306,PR,2023
4126355,PR,2019
4126355,PR,2020
4126355,PR,2021
4126355,PR,2022
4126355,PR,2023
4126405,PR,2019
4126405,PR,2020
4126405,PR,2021
4126405,PR,2022
4126405,PR,2023
4126504,PR,2019
4126504,PR,2020
4126504,PR,2021
4126504,PR,2022
4126504,PR,2023
4126603,PR,2019
4126603,PR,2020
4126603,PR,2021
4126603,PR,2022
4126603,PR,2023
4126652,PR,2019
4126652,PR,2020
4126652,PR,2021
4126652,PR,2022
4126652,PR,2023
4126678,PR,2019
4126678,PR,2020
4126678,PR,2021
4126678,PR,2022
4126678,PR,2023
4126702,PR,2019
4126702,PR,2020
4126702,PR,2021
4126702,PR,2022
4126702,PR,2023
4126801,PR,2019
4126801,PR,2020
4126801,PR,2021
4126801,PR,2022
4126801,PR,2023
4126900,PR,2019
4126900,PR,2020
4126900,PR,2021
4126900,PR,2022
4126900,PR,2023
4127007,PR,2019
4127007,PR,2020
4127007,PR,2021
4127007,PR,2022
4127007,PR,2023
4127106,PR,2019
4127106,PR,2020
4127106,PR,2021
4127106,PR,2022
4127106,PR,2023
4127205,PR,2019
4127205,PR,2020
4127205,PR,2021
4127205,PR,2022
4127205,PR,2023
4127304,PR,2019
4127304,PR,2020
4127304,PR,2021
4127304,PR,2022
4127304,PR,2023
4127403,PR,2019
4127403,PR,2020
4127403,PR,2021
4127403,PR,2022
4127403,PR,2023
4127502,PR,2019
4127502,PR,2020
4127502,PR,2021
4127502,PR,2022
4127502,PR,2023
4127601,PR,2019
4127601,PR,2020
4127601,PR,2021
4127601,PR,2022
4127601,PR,2023
4127700,PR,2019
4127700,PR,2020
4127700,PR,2021
4127700,PR,2022
4127700,PR,2023
4127809,PR,2019
4127809,PR,2020
4127809,PR,2021
4127809,PR,2022
4127809,PR,2023
4127858,PR,2019
4127858,PR,2020
4127858,PR,2021
4127858,PR,2022
4127858,PR,2023
4127882,PR,2019
4127882,PR,2020
4127882,PR,2021
4127882,PR,2022
4127882,PR,2023
4127908,PR,2019
4127908,PR,2020
4127908,PR,2021
4127908,PR,2022
4127908,PR,2023
4127957,PR,2019
4127957,PR,2020
4127957,PR,2021
4127957,PR,2022
4127957,PR,2023
4127965,PR,2019
4127965,PR,2020
4127965,PR,2021
4127965,PR,2022
4127965,PR,2023
4128005,PR,2019
4128005,PR,2020
4128005,PR,2021
4128005,PR,2022
4128005,PR,2023
4128104,PR,2019
4128104,PR,2020
4128104,PR,2021
4128104,PR,2022
4128104,PR,2023
4128203,PR,2019
4128203,PR,2020
4128203,PR,2021
4128203,PR,2022
4128203,PR,2023
4128302,PR,2019
4128302,PR,2020
4128302,PR,2021
4128302,PR,2022
4128302,PR,2023
4128401,PR,2019
4128401,PR,2020
4128401,PR,2021
4128401,PR,2022
4128401,PR,2023
4128500,PR,2019
4128500,PR,2020
4128500,PR,2021
4128500,PR,2022
4128500,PR,2023
4128534,PR,2019
4128534,PR,2020
4128534,PR,2021
4128534,PR,2022
4128534,PR,2023
4128559,PR,2019
4128559,PR,2020
4128559,PR,2021
4128559,PR,2022
4128559,PR,2023
4128609,PR,2019
4128609,PR,2020
4128609,PR,2021
4128609,PR,2022
4128609,PR,2023
4128625,PR,2019
4128625,PR,2020
4128625,PR,2021
4128625,PR,2022
4128625,PR,2023
4128633,PR,2019
4128633,PR,2020
4128633,PR,2021
4128633,PR,2022
4128633,PR,2023
4128658,PR,2019
4128658,PR,2020
4128658,PR,2021
4128658,PR,2022
4128658,PR,2023
4128708,PR,2019
4128708,PR,2020
4128708,PR,2021
4128708,PR,2022
4128708,PR,2023
4128807,PR,2019
4128807,PR,2020
4128807,PR,2021
4128807,PR,2022
4128807,PR,2023
4200051,SC,2019
4200051,SC,2020
4200051,SC,2021
4200051,SC,2022
4200051,SC,2023
4200101,SC,2019
4200101,SC,2020
4200101,SC,2021
4200101,SC,2022
4200101,SC,2023
4200200,SC,2019
4200200,SC,2020
4200200,SC,2021
4200200,SC,2022
4200200,SC,2023
4200309,SC,2019
4200309,SC,2020
4200309,SC,2021
4200309,SC,2022
4200309,SC,2023
4200408,SC,2019
4200408,SC,2020
4200408,SC,2021
4200408,SC,2022
4200408,SC,2023
4200507,SC,2019
4200507,SC,2020
4200507,SC,2021
4200507,SC,2022
4200507,SC,2023
4200556,SC,2019
4200556,SC,2020
4200556,SC,2021
4200556,SC,2022
4200556,SC,2023
4200606,SC,2019
4200606,SC,2020
4200606,SC,2021
4200606,SC,2022
4200606,SC,2023
4200705,SC,2019
4200705,SC,2020
4200705,SC,2021
4200705,SC,2022
4200705,SC,2023
4200754,SC,2019
4200754,SC,2020
4200754,SC,2021
4200754,SC,2022
4200754,SC,2023
4200804,SC,2019
4200804,SC,2020
4200804,SC,2021
4200804,SC,2022
4200804,SC,2023
4200903,SC,2019
4200903,SC,2020
4200903,SC,2021
4200903,SC,2022
4200903,SC,2023
4201000,SC,2019
4201000,SC,2020
4201000,SC,2021
4201000,SC,2022
4201000,SC,2023
4201109,SC,2019
4201109,SC,2020
4201109,SC,2021
4201109,SC,2022
4201109,SC,2023
4201208,SC,2019
4201208,SC,2020
4201208,SC,2021
4201208,SC,2022
4201208,SC,2023
4201257,SC,2019
4201257,SC,2020
4201257,SC,2021
4201257,SC,2022
4201257,SC,2023
4201273,SC,2019
4201273,SC,2020
4201273,SC,2021
4201273,SC,2022
4201273,SC,2023
4201307,SC,2019
4201307,SC,2020
4201307,SC,2021
4201307,SC,2022
4201307,SC,2023
4201406,SC,2019
4201406,SC,2020
4201406,SC,2021
4201406,SC,2022
4201406,SC,2023
4201505,SC,2019
4201505,SC,2020
4201505,SC,2021
4201505,SC,2022
4201505,SC,2023
4201604,SC,2019
4201604,SC,2020
4201604,SC,2021
4201604,SC,2022
4201604,SC,2023
4201653,SC,2019
4201653,SC,2020
4201653,SC,2021
4201653,SC,2022
4201653,SC,2023
4201703,SC,2019
4201703,SC,2020
4201703,SC,2021
4201703,SC,2022
4201703,SC,2023
4201802,SC,2019
4201802,SC,2020
4201802,SC,2021
4201802,SC,2022
4201802,SC,2023
4201901,SC,2019
4201901,SC,2020
4201901,SC,2021
4201901,SC,2022
4201901,SC,2023
4201950,SC,2019
4201950,SC,2020
4201950,SC,2021
4201950,SC,2022
4201950,SC,2023
4202008,SC,2019
4202008,SC,2020
4202008,SC,2021
4202008,SC,2022
4202008,SC,2023
4202057,SC,2019
4202057,SC,2020
4202057,SC,2021
4202057,SC,2022
4202057,SC,2023
4202073,SC,2019
4202073,SC,2020
4202073,SC,2021
4202073,SC,2022
4202073,SC,2023
4202081,SC,2019
4202081,SC,2020
4202081,SC,2021
4202081,SC,2022
4202081,SC,2023
4202099,SC,2019
4202099,SC,2020
4202099,SC,2021
4202099,SC,2022
4202099,SC,2023
4202107,SC,2019
4202107,SC,2020
4202107,SC,2021
4202107,SC,2022
4202107,SC,2023
4202131,SC,2019
4202131,SC,2020
4202131,SC,2021
4202131,SC,2022
4202131,SC,2023
4202156,SC,2019
4202156,SC,2020
4202156,SC,2021
4202156,SC,2022
4202156,SC,2023
4202206,SC,2019
4202206,SC,2020
4202206,SC,2021
4202206,SC,2022
4202206,SC,2023
4202305,SC,2019
4202305,SC,2020
4202305,SC,2021
4202305,SC,2022
4202305,SC,2023
4202404,SC,2019
4202404,SC,2020
4202404,SC,2021
4202404,SC,2022
4202404,SC,2023
4202438,SC,2019
4202438,SC,2020
4202438,SC,2021
4202438,SC,2022
4202438,SC,2023
4202453,SC,2019
4202453,SC,2020
4202453,SC,2021
4202453,SC,2022
4202453,SC,2023
4202503,SC,2019
4202503,SC,2020
4202503,SC,2021
4202503,SC,2022
4202503,SC,2023
4202537,SC,2019
4202537,SC,2020
4202537,SC,2021
4202537,SC,2022
4202537,SC,2023
4202578,SC,2019
4202578,SC,2020
4202578,SC,2021
4202578,SC,2022
4202578,SC,2023
4202602,SC,2019
4202602,SC,2020
4202602,SC,2021
4202602,SC,2022
4202602,SC,2023
4202701,SC,2019
4202701,SC,2020
4202701,SC,2021
4202701,SC,2022
4202701,SC,2023
4202800,SC,2019
4202800,SC,2020
4202800,SC,2021
4202800,SC,2022
4202800,SC,2023
4202859,SC,2019
4202859,SC,2020
4202859,SC,2021
4202859,SC,2022
4202859,SC,2023
4202875,SC,2019
4202875,SC,2020
4202875,SC,2021
4202875,SC,2022
4202875,SC,2023
4202909,SC,2019
4202909,SC,2020
4202909,SC,2021
4202909,SC,2022
4202909,SC,2023
4203006,SC,2019
4203006,SC,2020
4203006,SC,2021
4203006,SC,2022
4203006,SC,2023
4203105,SC,2019
4203105,SC,2020
4203105,SC,2021
4203105,SC,2022
4203105,SC,2023
4203154,SC,2019
4203154,SC,2020
4203154,SC,2021
4203154,SC,2022
4203154,SC,2023
4203204,SC,2019
4203204,SC,2020
4203204,SC,2021
4203204,SC,2022
4203204,SC,2023
4203253,SC,2019
4203253,SC,2020
4203253,SC,2021
4203253,SC,2022
4203253,SC,2023
4203303,SC,2019
4203303,SC,2020
4203303,SC,2021
4203303,SC,2022
4203303,SC,2023
4203402,SC,2019
4203402,SC,2020
4203402,SC,2021
4203402,SC,2022
4203402,SC,2023
4203501,SC,2019
4203501,SC,2020
4203501,SC,2021
4203501,SC,2022
4203501,SC,2023
4203600,SC,2019
4203600,SC,2020
4203600,SC,2021
4203600,SC,2022
4203600,SC,2023
4203709,SC,2019
4203709,SC,2020
4203709,SC,2021
4203709,SC,2022
4203709,SC,2023
4203808,SC,2019
4203808,SC,2020
4203808,SC,2021
4203808,SC,2022
4203808,SC,2023
4203907,SC,2019
4203907,SC,2020
4203907,SC,2021
4203907,SC,2022
4203907,SC,2023
4203956,SC,2019
4203956,SC,2020
4203956,SC,2021
4203956,SC,2022
4203956,SC,2023
4204004,SC,2019
4204004,SC,2020
4204004,SC,2021
4204004,SC,2022
4204004,SC,2023
4204103,SC,2019
4204103,SC,2020
4204103,SC,2021
4204103,SC,2022
4204103,SC,2023
4204152,SC,2019
4204152,SC,2020
4204152,SC,2021
4204152,SC,2022
4204152,SC,2023
4204178,SC,2019
4204178,SC,2020
4204178,SC,2021
4204178,SC,2022
4204178,SC,2023
4204194,SC,2019
4204194,SC,2020
4204194,SC,2021
4204194,SC,2022
4204194,SC,2023
4204202,SC,2019
4204202,SC,2020
4204202,SC,2021
4204202,SC,2022
4204202,SC,2023
4204251,SC,2019
4204251,SC,2020
4204251,SC,2021
4204251,SC,2022
4204251,SC,2023
4204301,SC,2019
4204301,SC,2020
4204301,SC,2021
4204301,SC,2022
4204301,SC,2023
4204350,SC,2019
4204350,SC,2020
4204350,SC,2021
4204350,SC,2022
4204350,SC,2023
4204400,SC,2019
4204400,SC,2020
4204400,SC,2021
4204400,SC,2022
4204400,SC,2023
4204459,SC,2019
4204459,SC,2020
4204459,SC,2021
4204459,SC,2022
4204459,SC,2023
4204509,SC,2019
4204509,SC,2020
4204509,SC,2021
4204509,SC,2022
4204509,SC,2023
4204558,SC,2019
4204558,SC,2020
4204558,SC,2021
4204558,SC,2022
4204558,SC,2023
4204608,SC,2019
4204608,SC,2020
4204608,SC,2021
4204608,SC,2022
4204608,SC,2023
4204707,SC,2019
4204707,SC,2020
4204707,SC,2021
4204707,SC,2022
4204707,SC,2023
4204756,SC,2019
4204756,SC,2020
4204756,SC,2021
4204756,SC,2022
4204756,SC,2023
4204806,SC,2019
4204806,SC,2020
4204806,SC,2021
4204806,SC,2022
4204806,SC,2023
4204905,SC,2019
4204905,SC,2020
4204905,SC,2021
4204905,SC,2022
4204905,SC,2023
4205001,SC,2019
4205001,SC,2020
4205001,SC,2021
4205001,SC,2022
4205001,SC,2023
4205100,SC,2019
4205100,SC,2020
4205100,SC,2021
4205100,SC,2022
4205100,SC,2023
4205159,SC,2019
4205159,SC,2020
4205159,SC,2021
4205159,SC,2022
4205159,SC,2023
4205175,SC,2019
4205175,SC,2020
4205175,SC,2021
4205175,SC,2022
4205175,SC,2023
4205191,SC,2019
4205191,SC,2020
4205191,SC,2021
4205191,SC,2022
4205191,SC,2023
4205209,SC,2019
4205209,SC,2020
4205209,SC,2021
4205209,SC,2022
4205209,SC,2023
4205308,SC,2019
4205308,SC,2020
4205308,SC,2021
4205308,SC,2022
4205308,SC,2023
4205357,SC,2019
4205357,SC,2020
4205357,SC,2021
4205357,SC,2022
4205357,SC,2023
4205407,SC,2019
4205407,SC,2020
4205407,SC,2021
4205407,SC,2022
4205407,SC,2023
4205431,SC,2019
4205431,SC,2020
4205431,SC,2021
4205431,SC,2022
4205431,SC,2023
4205456,SC,2019
4205456,SC,2020
4205456,SC,2021
4205456,SC,2022
4205456,SC,2023
4205506,SC,2019
4205506,SC,2020
4205506,SC,2021
4205506,SC,2022
4205506,SC,2023
4205555,SC,2019
4205555,SC,2020
4205555,SC,2021
4205555,SC,2022
4205555,SC,2023
4205605,SC,2019
4205605,SC,2020
4205605,SC,2021
4205605,SC,2022
4205605,SC,2023
4205704,SC,2019
4205704,SC,2020
4205704,SC,2021
4205704,SC,2022
4205704,SC,2023
4205803,SC,2019
4205803,SC,2020
4205803,SC,2021
4205803,SC,2022
4205803,SC,2023
4205902,SC,2019
4205902,SC,2020
4205902,SC,2021
4205902,SC,2022
4205902,SC,2023
4206009,SC,2019
4206009,SC,2020
4206009,SC,2021
4206009,SC,2022
4206009,SC,2023
4206108,SC,2019
4206108,SC,2020
4206108,SC,2021
4206108,SC,2022
4206108,SC,2023
4206207,SC,2019
4206207,SC,2020
4206207,SC,2021
4206207,SC,2022
4206207,SC,2023
4206306,SC,2019
4206306,SC,2020
4206306,SC,2021
4206306,SC,2022
4206306,SC,2023
4206405,SC,2019
4206405,SC,2020
4206405,SC,2021
4206405,SC,2022
4206405,SC,2023
4206504,SC,2019
4206504,SC,2020
4206504,SC,2021
4206504,SC,2022
4206504,SC,2023
4206603,SC,2019
4206603,SC,2020
4206603,SC,2021
4206603,SC,2022
4206603,SC,2023
4206652,SC,2019
4206652,SC,2020
4206652,SC,2021
4206652,SC,2022
4206652,SC,2023
4206702,SC,2019
